排水不畅,1,完好,-
排水不畅,2,局部排水不畅，桥下出现漏水现象，或桥台支承面、翼墙面等平面受到污水污染,-
排水不畅,3,桥下多处出现漏水现象，或桥台支承面、翼墙面、前墙面等平面受到污水污染，支座锈蚀，或桥台后填料排水不畅，造成路堤轻微沉降,-
排水不畅,4,桥下普遍出现漏水现象，或桥台支承面、翼墙面、前墙面等平面被污水严重污染，支座严重锈蚀，或桥台后填料排水不畅，造成路堤明显沉降,-
泄水管缺陷,1,完好,-
泄水管缺陷,2,较少泄水管、引水槽、排水孔出现堵塞，或排水设施构件破损、缺件、管体脱落、漏留泄水管,数量≤5%
泄水管缺陷,3,较多泄水管、引水槽、排水孔出现堵塞，或排水设施构件破损、缺件、管体脱落、漏留泄水管,数量＞5%
引水槽缺陷,1,完好,-
引水槽缺陷,2,较少泄水管、引水槽、排水孔出现堵塞，或排水设施构件破损、缺件、管体脱落、漏留泄水管,数量≤5%
引水槽缺陷,3,较多泄水管、引水槽、排水孔出现堵塞，或排水设施构件破损、缺件、管体脱落、漏留泄水管,数量＞5%
