主鞍上座板与下座板的相对位移,1,完好,-
主鞍上座板与下座板的相对位移,2,-,-
主鞍上座板与下座板的相对位移,3,-,-
主鞍上座板与下座板的相对位移,4,上座板与下座板有相对位移,-
主鞍鞍座螺杆、锚栓状况,1,完好,-
主鞍鞍座螺杆、锚栓状况,2,个别螺杆、锚栓连接出现松动,-
主鞍鞍座螺杆、锚栓状况,3,少部分螺杆、锚栓连接出现松动,-
主鞍鞍座螺杆、锚栓状况,4,较多数量的螺杆、锚栓连接松动，个别螺杆、锚栓连接脱落,-
主鞍锈蚀,1,完好,-
主鞍锈蚀,2,构件表面有轻微锈蚀，但无可见油脂和污垢，且没有附着不牢的氧化皮、铁锈和油漆层,锈蚀面积≤构件面积的3%
主鞍锈蚀,3,构件表面锈蚀，且部分氧化皮或油漆层剥落,锈蚀面积＞构件面积的3%且≤构件面积的5%
主鞍锈蚀,4,构件表面有大量点蚀现象，氧化皮或油漆层因锈蚀而部分剥落或者可以刮除,锈蚀面积＞构件面积的5%
